CodDpt,LibDpt,CodCirElec,LibCirElec,NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNuaCand,LibNuaCand
69,Rhône,6908,8ème circonscription,1,GERY,Jonathan,M.,RN,Rassemblement National
69,Rhône,6908,8ème circonscription,2,REYMBAUT,Anne,Mme,UG,Union de la gauche
69,Rhône,6908,8ème circonscription,3,TEYSSIER,Tristan,M.,EXG,Extrême gauche
69,Rhône,6908,8ème circonscription,4,FOURBOUL,Xavier,M.,REC,Reconquête !
69,Rhône,6908,8ème circonscription,5,SERRE,Nathalie,Mme,LR,Les Républicains
69,Rhône,6908,8ème circonscription,6,DESPRAS,Dominique,M.,ENS,Ensemble ! (Majorité présidentielle)
69,Rhône,6909,9ème circonscription,1,SOUMIREU-LARTIGUE,Jean-Henri,M.,UG,Union de la gauche
69,Rhône,6909,9ème circonscription,2,D'AUTRYVE,Damien,M.,REG,Régionaliste
69,Rhône,6909,9ème circonscription,3,LAURENT,Antoine,M.,ENS,Ensemble ! (Majorité présidentielle)
69,Rhône,6909,9ème circonscription,4,LOUIS,Patrick,M.,UXD,Union de l'extrême droite
69,Rhône,6909,9ème circonscription,5,PORTIER,Alexandre,M.,LR,Les Républicains
69,Rhône,6909,9ème circonscription,6,HELLY,Chantal,Mme,EXG,Extrême gauche
69,Rhône,6910,10ème circonscription,1,CRUZ,Sophie,Mme,LR,Les Républicains
69,Rhône,6910,10ème circonscription,2,PATOUT,Cecile,Mme,RN,Rassemblement National
69,Rhône,6910,10ème circonscription,3,GASSILLOUD,Thomas,M.,ENS,Ensemble ! (Majorité présidentielle)
69,Rhône,6910,10ème circonscription,4,BERENYI GELEY,Irène,Mme,REC,Reconquête !
69,Rhône,6910,10ème circonscription,5,HORNUS,David,M.,DVD,Divers droite
69,Rhône,6910,10ème circonscription,6,BOMPARD,Gilles,M.,EXG,Extrême gauche
69,Rhône,6910,10ème circonscription,7,PERRIN,Florence Janine Jacqueline,Mme,UG,Union de la gauche
69,Rhône,6911,11ème circonscription,1,BROWNING,Isabelle,Mme,EXG,Extrême gauche
69,Rhône,6911,11ème circonscription,2,FERRO,Cindy,Mme,LR,Les Républicains
69,Rhône,6911,11ème circonscription,3,HUMBERT DUPALAIS,Alexandre,M.,UXD,Union de l'extrême droite
69,Rhône,6911,11ème circonscription,4,SPENNATO,Sophie,Mme,ECO,Ecologistes
69,Rhône,6911,11ème circonscription,5,YOUSFI,Abdel,M.,UG,Union de la gauche
69,Rhône,6911,11ème circonscription,6,FUGIT,Jean-Luc,M.,ENS,Ensemble ! (Majorité présidentielle)
69,Rhône,6912,12ème circonscription,1,LUISIER,Clémence,Mme,RN,Rassemblement National
69,Rhône,6912,12ème circonscription,2,CHARMOT,Pascal,M.,LR,Les Républicains
69,Rhône,6912,12ème circonscription,3,GAILLOT DURAND,Lucie,Mme,UG,Union de la gauche
69,Rhône,6912,12ème circonscription,4,ISAAC-SIBILLE,Cyrille,M.,ENS,Ensemble ! (Majorité présidentielle)
69,Rhône,6912,12ème circonscription,5,GALLICE,Noémie,Mme,REC,Reconquête !
69,Rhône,6912,12ème circonscription,6,FAURITE,Cécile,Mme,EXG,Extrême gauche
69,Rhône,6913,13ème circonscription,1,MEUNIER,Philippe,M.,LR,Les Républicains
69,Rhône,6913,13ème circonscription,2,JONCOUR,Tiffany,Mme,RN,Rassemblement National
69,Rhône,6913,13ème circonscription,3,PIOT,Michel,M.,EXG,Extrême gauche
69,Rhône,6913,13ème circonscription,4,BIAUT,Patrick,M.,DVD,Divers droite
69,Rhône,6913,13ème circonscription,5,PRANDT,Victor,M.,UG,Union de la gauche
69,Rhône,6913,13ème circonscription,6,GIGAREL,Océane,Mme,REC,Reconquête !
69,Rhône,6913,13ème circonscription,7,TANZILLI,Sarah,Mme,ENS,Ensemble ! (Majorité présidentielle)
69,Rhône,6913,13ème circonscription,8,BARTHÈS,Didier,M.,DVG,Divers gauche
69,Rhône,6914,14ème circonscription,1,BOUMERTIT,Idir,M.,UG,Union de la gauche
69,Rhône,6914,14ème circonscription,2,MAZZONE,David,M.,LR,Les Républicains
69,Rhône,6914,14ème circonscription,3,MERMET,Cédric,M.,RN,Rassemblement National
69,Rhône,6914,14ème circonscription,4,MINOUX,Olivier,M.,EXG,Extrême gauche
69,Rhône,6914,14ème circonscription,5,ALMERAS,Ludovic,M.,ENS,Ensemble ! (Majorité présidentielle)
69,Rhône,6914,14ème circonscription,6,RIHA,Blandine,Mme,REC,Reconquête !
70,Haute-Saône,7001,1ère circonscription,1,GHILES,Philippe,M.,REC,Reconquête !
70,Haute-Saône,7001,1ère circonscription,2,POYARD,Sébastien,M.,UG,Union de la gauche
70,Haute-Saône,7001,1ère circonscription,3,CHRETIEN,Alain,M.,ENS,Ensemble ! (Majorité présidentielle)
70,Haute-Saône,7001,1ère circonscription,4,VILLEDIEU,Antoine,M.,RN,Rassemblement National
70,Haute-Saône,7001,1ère circonscription,5,ZELFA,Mohamed-Salah,M.,DIV,Divers
70,Haute-Saône,7001,1ère circonscription,6,FISCHER,Cédric,M.,EXG,Extrême gauche
70,Haute-Saône,7002,2ème circonscription,1,BARASSI-ZAMOCHNIKOFF,Fabrice,M.,ENS,Ensemble ! (Majorité présidentielle)
70,Haute-Saône,7002,2ème circonscription,2,HOULLEY,Eric,M.,UG,Union de la gauche
70,Haute-Saône,7002,2ème circonscription,3,APRO,Isabelle,Mme,EXG,Extrême gauche
70,Haute-Saône,7002,2ème circonscription,4,DEVILLERS,Christophe,M.,REC,Reconquête !
70,Haute-Saône,7002,2ème circonscription,5,SALMON,Emeric,M.,RN,Rassemblement National
70,Haute-Saône,7002,2ème circonscription,6,LABORIE,Loic,M.,LR,Les Républicains
71,Saône-et-Loire,7101,1ère circonscription,1,BELVILLE,Jean-Philippe,M.,LR,Les Républicains
71,Saône-et-Loire,7101,1ère circonscription,2,DIRX,Benjamin,M.,ENS,Ensemble ! (Majorité présidentielle)
71,Saône-et-Loire,7101,1ère circonscription,3,ROY,Jean-Armand,M.,DSV,Droite souverainiste
71,Saône-et-Loire,7101,1ère circonscription,4,DREVET,Rachel,Mme,RN,Rassemblement National
71,Saône-et-Loire,7101,1ère circonscription,5,DELPEUCH,Jean-Luc,M.,UG,Union de la gauche
71,Saône-et-Loire,7101,1ère circonscription,6,SPRINGAUX,Christophe,M.,EXG,Extrême gauche
71,Saône-et-Loire,7102,2ème circonscription,1,ZEKPA,Raymond,M.,ENS,Ensemble ! (Majorité présidentielle)
71,Saône-et-Loire,7102,2ème circonscription,2,DAMIEN,Olivier,M.,RN,Rassemblement National
